"","time","minute","minutes_after_dark","period","subject_race"
"4553",19:30:00,1170,-97,"day","white"
"4554",19:30:00,1170,-97,"day","white"
"4555",19:35:00,1175,-92,"day","black"
"4556",19:35:00,1175,-92,"day","black"
"4557",19:35:00,1175,-92,"day","white"
"4558",19:38:00,1178,-89,"day","black"
"4559",19:43:00,1183,-84,"day","black"
"4560",19:45:00,1185,-82,"day","white"
"4561",19:50:00,1190,-77,"day","black"
"4562",19:50:00,1190,-77,"day","white"
"4563",20:00:00,1200,-67,"day","black"
"4564",20:00:00,1200,-67,"day","black"
"4565",20:00:00,1200,-67,"day","white"
"4566",20:00:00,1200,-67,"day","white"
"4567",20:09:00,1209,-58,"day","white"
"4568",20:25:00,1225,-42,"day","black"
"4569",20:30:00,1230,-37,"day","white"
"4570",21:07:00,1267,0,"day","white"
"4571",17:25:00,1045,-222,"day","white"
"4572",17:32:00,1052,-215,"day","white"
"4573",17:34:00,1054,-213,"day","white"
"4574",17:40:00,1060,-207,"day","white"
"4575",17:45:00,1065,-202,"day","white"
"4576",17:45:00,1065,-202,"day","white"
"4577",17:50:00,1070,-197,"day","white"
"4578",17:50:00,1070,-197,"day","white"
"4579",18:03:00,1083,-184,"day","white"
"4580",18:10:00,1090,-177,"day","black"
"4581",18:10:00,1090,-177,"day","white"
"4582",18:14:00,1094,-173,"day","black"
"4583",18:20:00,1100,-167,"day","black"
"4584",18:20:00,1100,-167,"day","white"
"4585",18:35:00,1115,-152,"day","white"
"4586",18:45:00,1125,-142,"day","white"
"4587",18:54:00,1134,-133,"day","white"
"4588",19:00:00,1140,-127,"day","white"
"4589",19:10:00,1150,-117,"day","black"
"4590",19:10:00,1150,-117,"day","black"
"4591",19:17:00,1157,-110,"day","black"
"4592",19:19:00,1159,-108,"day","white"
"4593",19:20:00,1160,-107,"day","white"
"4594",19:23:00,1163,-104,"day","white"
"4595",19:30:00,1170,-97,"day","white"
"4596",19:32:00,1172,-95,"day","white"
"4597",19:45:00,1185,-82,"day","white"
"4598",19:50:00,1190,-77,"day","black"
"4599",20:01:00,1201,-66,"day","white"
"4600",20:05:00,1205,-62,"day","black"
"4601",20:10:00,1210,-57,"day","black"
"4602",20:10:00,1210,-57,"day","white"
"4603",20:14:00,1214,-53,"day","black"
"4604",20:28:00,1228,-39,"day","white"
"4605",20:35:00,1235,-32,"day","black"
"4606",17:43:00,1063,-204,"day","white"
"4607",17:50:00,1070,-197,"day","white"
"4608",18:01:00,1081,-186,"day","white"
"4609",18:05:00,1085,-182,"day","black"
"4610",18:05:00,1085,-182,"day","white"
"4611",18:05:00,1085,-182,"day","white"
"4612",18:30:00,1110,-157,"day","white"
"4613",18:37:00,1117,-150,"day","white"
"4614",18:40:00,1120,-147,"day","black"
"4615",18:40:00,1120,-147,"day","white"
"4616",19:11:00,1151,-116,"day","white"
"4617",19:23:00,1163,-104,"day","white"
"4618",19:26:00,1166,-101,"day","white"
"4619",19:33:00,1173,-94,"day","black"
"4620",19:37:00,1177,-90,"day","white"
"4621",19:40:00,1180,-87,"day","white"
"4622",19:57:00,1197,-70,"day","black"
"4623",19:59:00,1199,-68,"day","white"
"4624",20:25:00,1225,-42,"day","white"
"4625",20:35:00,1235,-32,"day","white"
"4626",17:30:00,1050,-217,"day","black"
"4627",17:52:00,1072,-195,"day","black"
"4628",17:55:00,1075,-192,"day","black"
"4629",17:56:00,1076,-191,"day","black"
"4630",17:59:00,1079,-188,"day","black"
"4631",18:00:00,1080,-187,"day","black"
"4632",18:00:00,1080,-187,"day","black"
"4633",18:16:00,1096,-171,"day","black"
"4634",18:17:00,1097,-170,"day","black"
"4635",18:50:00,1130,-137,"day","black"
"4636",19:00:00,1140,-127,"day","black"
"4637",19:00:00,1140,-127,"day","white"
"4638",19:05:00,1145,-122,"day","black"
"4639",19:30:00,1170,-97,"day","black"
"4640",19:35:00,1175,-92,"day","black"
"4641",19:50:00,1190,-77,"day","white"
"4642",20:20:00,1220,-47,"day","white"
"4643",17:30:00,1050,-216,"day","black"
"4644",17:40:00,1060,-206,"day","black"
"4645",17:44:00,1064,-202,"day","black"
"4646",17:45:00,1065,-201,"day","black"
"4647",17:50:00,1070,-196,"day","black"
"4648",17:53:00,1073,-193,"day","white"
"4649",18:00:00,1080,-186,"day","black"
"4650",18:00:00,1080,-186,"day","white"
"4651",18:10:00,1090,-176,"day","black"
"4652",18:25:00,1105,-161,"day","black"
"4653",18:25:00,1105,-161,"day","white"
"4654",18:30:00,1110,-156,"day","white"
"4655",18:56:00,1136,-130,"day","black"
"4656",18:56:00,1136,-130,"day","black"
"4657",19:02:00,1142,-124,"day","white"
"4658",19:15:00,1155,-111,"day","black"
"4659",19:33:00,1173,-93,"day","black"
"4660",19:55:00,1195,-71,"day","white"
"4661",19:56:00,1196,-70,"day","black"
"4662",20:00:00,1200,-66,"day","black"
"4663",20:03:00,1203,-63,"day","white"
"4664",20:18:00,1218,-48,"day","white"
"4665",20:29:00,1229,-37,"day","white"
"4666",17:25:00,1045,-221,"day","white"
"4667",17:30:00,1050,-216,"day","white"
"4668",17:40:00,1060,-206,"day","black"
"4669",17:40:00,1060,-206,"day","white"
"4670",17:42:00,1062,-204,"day","white"
"4671",17:44:00,1064,-202,"day","black"
"4672",17:44:00,1064,-202,"day","black"
"4673",18:16:00,1096,-170,"day","black"
"4674",18:24:00,1104,-162,"day","black"
"4675",18:30:00,1110,-156,"day","black"
"4676",19:01:00,1141,-125,"day","white"
"4677",19:06:00,1146,-120,"day","black"
"4678",19:07:00,1147,-119,"day","white"
"4679",19:15:00,1155,-111,"day","black"
"4680",19:15:00,1155,-111,"day","white"
"4681",19:15:00,1155,-111,"day","white"
"4682",19:21:00,1161,-105,"day","white"
"4683",19:25:00,1165,-101,"day","white"
"4684",19:26:00,1166,-100,"day","white"
"4685",19:43:00,1183,-83,"day","white"
"4686",19:53:00,1193,-73,"day","black"
"4687",19:55:00,1195,-71,"day","white"
"4688",20:00:00,1200,-66,"day","white"
"4689",20:15:00,1215,-51,"day","white"
"4690",20:25:00,1225,-41,"day","white"
"4691",20:35:00,1235,-31,"day","black"
"4692",17:35:00,1055,-211,"day","white"
"4693",17:40:00,1060,-206,"day","white"
"4694",17:50:00,1070,-196,"day","white"
"4695",17:54:00,1074,-192,"day","white"
"4696",18:20:00,1100,-166,"day","white"
"4697",18:45:00,1125,-141,"day","black"
"4698",18:45:00,1125,-141,"day","white"
"4699",18:45:00,1125,-141,"day","white"
"4700",18:46:00,1126,-140,"day","black"
"4701",18:47:00,1127,-139,"day","white"
"4702",19:00:00,1140,-126,"day","white"
"4703",19:08:00,1148,-118,"day","white"
"4704",19:24:00,1164,-102,"day","black"
"4705",19:25:00,1165,-101,"day","black"
"4706",19:25:00,1165,-101,"day","white"
"4707",19:30:00,1170,-96,"day","white"
"4708",19:45:00,1185,-81,"day","white"
"4709",19:45:00,1185,-81,"day","white"
"4710",19:48:00,1188,-78,"day","black"
"4711",20:00:00,1200,-66,"day","black"
"4712",20:00:00,1200,-66,"day","white"
"4713",20:00:00,1200,-66,"day","white"
"4714",20:00:00,1200,-66,"day","white"
"4715",20:04:00,1204,-62,"day","white"
"4716",20:05:00,1205,-61,"day","black"
"4717",20:05:00,1205,-61,"day","white"
"4718",20:05:00,1205,-61,"day","white"
"4719",20:05:00,1205,-61,"day","white"
"4720",20:05:00,1205,-61,"day","white"
"4721",20:08:00,1208,-58,"day","white"
"4722",20:09:00,1209,-57,"day","white"
"4723",20:35:00,1235,-31,"day","white"
"4724",17:30:00,1050,-215,"day","black"
"4725",17:31:00,1051,-214,"day","white"
"4726",17:32:00,1052,-213,"day","white"
"4727",17:34:00,1054,-211,"day","white"
"4728",17:40:00,1060,-205,"day","white"
"4729",17:40:00,1060,-205,"day","white"
"4730",17:50:00,1070,-195,"day","white"
"4731",18:00:00,1080,-185,"day","white"
"4732",18:04:00,1084,-181,"day","black"
"4733",18:05:00,1085,-180,"day","white"
"4734",18:05:00,1085,-180,"day","white"
"4735",18:05:00,1085,-180,"day","white"
"4736",18:06:00,1086,-179,"day","white"
"4737",18:11:00,1091,-174,"day","white"
"4738",18:12:00,1092,-173,"day","white"
"4739",18:12:00,1092,-173,"day","white"
"4740",18:14:00,1094,-171,"day","white"
"4741",18:16:00,1096,-169,"day","white"
"4742",18:23:00,1103,-162,"day","white"
"4743",18:25:00,1105,-160,"day","white"
"4744",18:25:00,1105,-160,"day","white"
"4745",18:26:00,1106,-159,"day","white"
"4746",18:30:00,1110,-155,"day","black"
"4747",18:30:00,1110,-155,"day","white"
"4748",18:33:00,1113,-152,"day","white"
"4749",18:33:00,1113,-152,"day","white"
"4750",18:35:00,1115,-150,"day","black"
"4751",18:35:00,1115,-150,"day","white"
"4752",18:45:00,1125,-140,"day","black"
"4753",18:53:00,1133,-132,"day","white"
"4754",18:55:00,1135,-130,"day","black"
"4755",18:55:00,1135,-130,"day","white"
"4756",18:58:00,1138,-127,"day","white"
"4757",19:00:00,1140,-125,"day","white"
"4758",19:02:00,1142,-123,"day","black"
"4759",19:05:00,1145,-120,"day","black"
"4760",19:09:00,1149,-116,"day","white"
"4761",19:10:00,1150,-115,"day","black"
"4762",19:23:00,1163,-102,"day","black"
"4763",19:24:00,1164,-101,"day","white"
"4764",19:40:00,1180,-85,"day","black"
"4765",20:00:00,1200,-65,"day","black"
"4766",20:00:00,1200,-65,"day","white"
"4767",20:11:00,1211,-54,"day","black"
"4768",20:32:00,1232,-33,"day","white"
"4769",17:25:00,1045,-220,"day","black"
"4770",17:29:00,1049,-216,"day","white"
"4771",17:31:00,1051,-214,"day","white"
"4772",17:35:00,1055,-210,"day","black"
"4773",17:35:00,1055,-210,"day","white"
"4774",17:35:00,1055,-210,"day","white"
"4775",17:37:00,1057,-208,"day","white"
"4776",17:41:00,1061,-204,"day","black"
"4777",17:52:00,1072,-193,"day","black"
"4778",18:00:00,1080,-185,"day","white"
"4779",18:00:00,1080,-185,"day","white"
"4780",18:04:00,1084,-181,"day","white"
"4781",18:09:00,1089,-176,"day","white"
"4782",18:10:00,1090,-175,"day","white"
"4783",18:30:00,1110,-155,"day","black"
"4784",18:34:00,1114,-151,"day","white"
"4785",18:40:00,1120,-145,"day","black"
"4786",18:45:00,1125,-140,"day","black"
"4787",18:50:00,1130,-135,"day","white"
"4788",19:00:00,1140,-125,"day","black"
"4789",19:05:00,1145,-120,"day","black"
"4790",19:10:00,1150,-115,"day","black"
"4791",19:12:00,1152,-113,"day","white"
"4792",19:15:00,1155,-110,"day","black"
"4793",19:15:00,1155,-110,"day","white"
"4794",19:17:00,1157,-108,"day","white"
"4795",19:25:00,1165,-100,"day","black"
"4796",19:30:00,1170,-95,"day","black"
"4797",19:39:00,1179,-86,"day","white"
"4798",19:40:00,1180,-85,"day","black"
"4799",20:00:00,1200,-65,"day","black"
"4800",20:00:00,1200,-65,"day","black"
"4801",20:00:00,1200,-65,"day","black"
"4802",20:10:00,1210,-55,"day","black"
"4803",20:15:00,1215,-50,"day","black"
"4804",17:23:00,1043,-222,"day","white"
"4805",17:30:00,1050,-215,"day","black"
"4806",17:35:00,1055,-210,"day","white"
"4807",17:40:00,1060,-205,"day","white"
"4808",17:40:00,1060,-205,"day","white"
"4809",17:55:00,1075,-190,"day","white"
"4810",18:00:00,1080,-185,"day","white"
"4811",18:10:00,1090,-175,"day","black"
"4812",18:11:00,1091,-174,"day","white"
"4813",18:12:00,1092,-173,"day","white"
"4814",18:15:00,1095,-170,"day","black"
"4815",18:20:00,1100,-165,"day","white"
"4816",18:30:00,1110,-155,"day","white"
"4817",18:41:00,1121,-144,"day","white"
"4818",18:46:00,1126,-139,"day","white"
"4819",19:15:00,1155,-110,"day","white"
"4820",19:34:00,1174,-91,"day","white"
"4821",19:39:00,1179,-86,"day","white"
"4822",19:47:00,1187,-78,"day","white"
"4823",19:55:00,1195,-70,"day","white"
"4824",20:30:00,1230,-35,"day","white"
"4825",20:30:00,1230,-35,"day","white"
"4826",17:30:00,1050,-214,"day","black"
"4827",17:35:00,1055,-209,"day","black"
"4828",17:38:00,1058,-206,"day","white"
"4829",18:00:00,1080,-184,"day","white"
"4830",18:14:00,1094,-170,"day","white"
"4831",18:16:00,1096,-168,"day","black"
"4832",18:19:00,1099,-165,"day","black"
"4833",18:28:00,1108,-156,"day","black"
"4834",18:30:00,1110,-154,"day","black"
"4835",18:40:00,1120,-144,"day","black"
"4836",18:40:00,1120,-144,"day","white"
"4837",18:45:00,1125,-139,"day","black"
"4838",18:50:00,1130,-134,"day","black"
"4839",18:50:00,1130,-134,"day","black"
"4840",18:50:00,1130,-134,"day","black"
"4841",18:53:00,1133,-131,"day","black"
"4842",19:40:00,1180,-84,"day","black"
"4843",19:40:00,1180,-84,"day","black"
"4844",19:40:00,1180,-84,"day","white"
"4845",19:50:00,1190,-74,"day","black"
"4846",17:25:00,1045,-219,"day","white"
"4847",17:30:00,1050,-214,"day","black"
"4848",17:30:00,1050,-214,"day","white"
"4849",17:30:00,1050,-214,"day","white"
"4850",17:35:00,1055,-209,"day","white"
"4851",17:51:00,1071,-193,"day","white"
"4852",17:55:00,1075,-189,"day","white"
"4853",18:00:00,1080,-184,"day","white"
"4854",18:10:00,1090,-174,"day","black"
"4855",18:10:00,1090,-174,"day","black"
"4856",18:15:00,1095,-169,"day","black"
"4857",18:15:00,1095,-169,"day","white"
"4858",18:25:00,1105,-159,"day","black"
"4859",18:30:00,1110,-154,"day","white"
"4860",18:40:00,1120,-144,"day","white"
"4861",18:45:00,1125,-139,"day","white"
"4862",19:00:00,1140,-124,"day","white"
"4863",19:05:00,1145,-119,"day","white"
"4864",19:20:00,1160,-104,"day","black"
"4865",19:25:00,1165,-99,"day","white"
"4866",19:30:00,1170,-94,"day","white"
"4867",19:30:00,1170,-94,"day","white"
"4868",19:52:00,1192,-72,"day","white"
"4869",20:00:00,1200,-64,"day","white"
"4870",20:10:00,1210,-54,"day","black"
"4871",20:21:00,1221,-43,"day","white"
"4872",21:08:00,1268,4,"night","white"
"4873",17:25:00,1045,-218,"day","black"
"4874",17:40:00,1060,-203,"day","white"
"4875",18:09:00,1089,-174,"day","white"
"4876",18:17:00,1097,-166,"day","black"
"4877",18:20:00,1100,-163,"day","white"
"4878",18:32:00,1112,-151,"day","black"
"4879",18:32:00,1112,-151,"day","white"
"4880",18:40:00,1120,-143,"day","black"
"4881",18:50:00,1130,-133,"day","white"
"4882",18:51:00,1131,-132,"day","white"
"4883",18:55:00,1135,-128,"day","black"
"4884",19:10:00,1150,-113,"day","white"
"4885",19:20:00,1160,-103,"day","white"
"4886",19:30:00,1170,-93,"day","white"
"4887",19:44:00,1184,-79,"day","white"
"4888",19:46:00,1186,-77,"day","white"
"4889",21:03:00,1263,0,"day","black"
"4890",17:24:00,1044,-219,"day","black"
"4891",17:35:00,1055,-208,"day","white"
"4892",17:41:00,1061,-202,"day","white"
"4893",17:47:00,1067,-196,"day","white"
"4894",18:25:00,1105,-158,"day","black"
"4895",18:45:00,1125,-138,"day","white"
"4896",18:48:00,1128,-135,"day","black"
"4897",19:14:00,1154,-109,"day","white"
"4898",19:17:00,1157,-106,"day","white"
"4899",19:21:00,1161,-102,"day","white"
"4900",19:30:00,1170,-93,"day","white"
"4901",19:32:00,1172,-91,"day","white"
"4902",19:37:00,1177,-86,"day","white"
"4903",19:38:00,1178,-85,"day","black"
"4904",19:40:00,1180,-83,"day","white"
"4905",19:45:00,1185,-78,"day","black"
"4906",19:45:00,1185,-78,"day","black"
"4907",19:45:00,1185,-78,"day","white"
"4908",19:50:00,1190,-73,"day","white"
"4909",19:50:00,1190,-73,"day","white"
"4910",19:58:00,1198,-65,"day","white"
"4911",20:00:00,1200,-63,"day","white"
"4912",20:10:00,1210,-53,"day","black"
"4913",20:15:00,1215,-48,"day","white"
"4914",20:15:00,1215,-48,"day","white"
"4915",17:28:00,1048,-214,"day","white"
"4916",17:30:00,1050,-212,"day","white"
"4917",17:47:00,1067,-195,"day","white"
"4918",17:50:00,1070,-192,"day","white"
"4919",18:00:00,1080,-182,"day","white"
"4920",18:00:00,1080,-182,"day","white"
"4921",18:05:00,1085,-177,"day","black"
"4922",18:24:00,1104,-158,"day","black"
"4923",18:25:00,1105,-157,"day","black"
"4924",18:44:00,1124,-138,"day","white"
"4925",18:56:00,1136,-126,"day","white"
"4926",19:07:00,1147,-115,"day","black"
"4927",19:19:00,1159,-103,"day","white"
"4928",19:20:00,1160,-102,"day","black"
"4929",19:40:00,1180,-82,"day","white"
"4930",19:52:00,1192,-70,"day","black"
"4931",20:16:00,1216,-46,"day","white"
"4932",17:21:00,1041,-220,"day","white"
"4933",17:22:00,1042,-219,"day","black"
"4934",17:40:00,1060,-201,"day","white"
"4935",17:44:00,1064,-197,"day","white"
"4936",18:08:00,1088,-173,"day","black"
"4937",18:20:00,1100,-161,"day","white"
"4938",18:22:00,1102,-159,"day","black"
"4939",18:28:00,1108,-153,"day","black"
"4940",18:34:00,1114,-147,"day","white"
"4941",18:41:00,1121,-140,"day","white"
"4942",18:45:00,1125,-136,"day","black"
"4943",18:47:00,1127,-134,"day","white"
"4944",18:50:00,1130,-131,"day","black"
"4945",19:00:00,1140,-121,"day","black"
"4946",19:00:00,1140,-121,"day","white"
"4947",19:18:00,1158,-103,"day","white"
"4948",19:20:00,1160,-101,"day","white"
"4949",19:32:00,1172,-89,"day","white"
"4950",19:37:00,1177,-84,"day","white"
"4951",19:54:00,1194,-67,"day","black"
"4952",20:00:00,1200,-61,"day","black"
"4953",20:16:00,1216,-45,"day","black"
"4954",20:20:00,1220,-41,"day","white"
"4955",21:04:00,1264,3,"night","white"
"4956",17:33:00,1053,-208,"day","white"
"4957",17:50:00,1070,-191,"day","white"
"4958",18:00:00,1080,-181,"day","black"
"4959",18:06:00,1086,-175,"day","black"
"4960",18:20:00,1100,-161,"day","black"
"4961",18:21:00,1101,-160,"day","white"
"4962",18:22:00,1102,-159,"day","white"
"4963",18:25:00,1105,-156,"day","black"
"4964",18:25:00,1105,-156,"day","white"
"4965",18:30:00,1110,-151,"day","white"
"4966",18:32:00,1112,-149,"day","white"
"4967",18:35:00,1115,-146,"day","black"
"4968",18:37:00,1117,-144,"day","white"
"4969",18:53:00,1133,-128,"day","white"
"4970",19:00:00,1140,-121,"day","black"
"4971",19:11:00,1151,-110,"day","white"
"4972",19:15:00,1155,-106,"day","white"
"4973",19:30:00,1170,-91,"day","black"
"4974",19:35:00,1175,-86,"day","black"
"4975",19:40:00,1180,-81,"day","black"
"4976",19:40:00,1180,-81,"day","black"
"4977",19:55:00,1195,-66,"day","black"
"4978",19:57:00,1197,-64,"day","white"
"4979",20:05:00,1205,-56,"day","black"
"4980",20:20:00,1220,-41,"day","white"
"4981",20:30:00,1230,-31,"day","black"
"4982",17:25:00,1045,-215,"day","white"
"4983",17:30:00,1050,-210,"day","black"
"4984",17:35:00,1055,-205,"day","black"
"4985",18:00:00,1080,-180,"day","white"
"4986",18:05:00,1085,-175,"day","white"
"4987",18:10:00,1090,-170,"day","white"
"4988",18:11:00,1091,-169,"day","white"
"4989",18:13:00,1093,-167,"day","white"
"4990",18:15:00,1095,-165,"day","white"
"4991",18:15:00,1095,-165,"day","white"
"4992",18:30:00,1110,-150,"day","black"
"4993",18:30:00,1110,-150,"day","white"
"4994",18:40:00,1120,-140,"day","black"
"4995",18:40:00,1120,-140,"day","white"
"4996",19:05:00,1145,-115,"day","white"
"4997",19:07:00,1147,-113,"day","white"
"4998",19:15:00,1155,-105,"day","black"
"4999",19:18:00,1158,-102,"day","white"
"5000",19:30:00,1170,-90,"day","white"
"5001",19:35:00,1175,-85,"day","black"
"5002",19:50:00,1190,-70,"day","white"
"5003",19:50:00,1190,-70,"day","white"
"5004",20:04:00,1204,-56,"day","white"
"5005",20:10:00,1210,-50,"day","black"
"5006",20:20:00,1220,-40,"day","black"
"5007",20:24:00,1224,-36,"day","white"
"5008",20:30:00,1230,-30,"day","black"
"5009",17:25:00,1045,-214,"day","black"
"5010",17:33:00,1053,-206,"day","white"
"5011",17:35:00,1055,-204,"day","black"
"5012",17:40:00,1060,-199,"day","white"
"5013",17:45:00,1065,-194,"day","black"
"5014",18:02:00,1082,-177,"day","black"
"5015",18:06:00,1086,-173,"day","black"
"5016",18:06:00,1086,-173,"day","black"
"5017",18:20:00,1100,-159,"day","white"
"5018",18:40:00,1120,-139,"day","white"
"5019",19:20:00,1160,-99,"day","black"
"5020",19:20:00,1160,-99,"day","white"
"5021",19:40:00,1180,-79,"day","white"
"5022",19:41:00,1181,-78,"day","white"
"5023",19:45:00,1185,-74,"day","white"
"5024",19:50:00,1190,-69,"day","black"
"5025",19:50:00,1190,-69,"day","black"
"5026",20:00:00,1200,-59,"day","white"
"5027",20:14:00,1214,-45,"day","white"
"5028",20:20:00,1220,-39,"day","black"
"5029",20:25:00,1225,-34,"day","white"
"5030",20:26:00,1226,-33,"day","white"
"5031",20:27:00,1227,-32,"day","white"
"5032",21:00:00,1260,1,"night","black"
"5033",17:35:00,1055,-204,"day","black"
"5034",17:40:00,1060,-199,"day","black"
"5035",17:40:00,1060,-199,"day","white"
"5036",17:45:00,1065,-194,"day","black"
"5037",17:45:00,1065,-194,"day","white"
"5038",18:00:00,1080,-179,"day","white"
"5039",18:02:00,1082,-177,"day","white"
"5040",18:05:00,1085,-174,"day","white"
"5041",18:10:00,1090,-169,"day","black"
"5042",18:12:00,1092,-167,"day","white"
"5043",18:20:00,1100,-159,"day","white"
"5044",18:25:00,1105,-154,"day","black"
"5045",19:08:00,1148,-111,"day","white"
"5046",19:20:00,1160,-99,"day","black"
"5047",19:55:00,1195,-64,"day","white"
"5048",20:00:00,1200,-59,"day","white"
"5049",20:10:00,1210,-49,"day","black"
"5050",17:25:00,1045,-213,"day","black"
"5051",17:25:00,1045,-213,"day","white"
"5052",17:29:00,1049,-209,"day","white"
"5053",17:34:00,1054,-204,"day","white"
"5054",17:45:00,1065,-193,"day","white"
"5055",17:50:00,1070,-188,"day","black"
"5056",17:52:00,1072,-186,"day","white"
"5057",17:55:00,1075,-183,"day","black"
"5058",18:00:00,1080,-178,"day","white"
"5059",18:08:00,1088,-170,"day","black"
"5060",18:17:00,1097,-161,"day","white"
"5061",18:26:00,1106,-152,"day","black"
"5062",18:37:00,1117,-141,"day","white"
"5063",18:45:00,1125,-133,"day","black"
"5064",18:45:00,1125,-133,"day","white"
"5065",18:45:00,1125,-133,"day","white"
"5066",18:58:00,1138,-120,"day","white"
"5067",19:10:00,1150,-108,"day","white"
"5068",19:15:00,1155,-103,"day","white"
"5069",19:19:00,1159,-99,"day","black"
"5070",19:25:00,1165,-93,"day","white"
"5071",19:25:00,1165,-93,"day","white"
"5072",19:30:00,1170,-88,"day","black"
"5073",19:40:00,1180,-78,"day","white"
"5074",17:37:00,1057,-200,"day","white"
"5075",17:40:00,1060,-197,"day","black"
"5076",17:45:00,1065,-192,"day","white"
"5077",17:45:00,1065,-192,"day","white"
"5078",17:57:00,1077,-180,"day","white"
"5079",18:05:00,1085,-172,"day","white"
"5080",18:10:00,1090,-167,"day","white"
"5081",18:10:00,1090,-167,"day","white"
"5082",18:11:00,1091,-166,"day","white"
"5083",18:24:00,1104,-153,"day","white"
"5084",18:35:00,1115,-142,"day","white"
"5085",18:36:00,1116,-141,"day","white"
"5086",18:40:00,1120,-137,"day","white"
"5087",18:49:00,1129,-128,"day","white"
"5088",18:52:00,1132,-125,"day","white"
"5089",19:02:00,1142,-115,"day","white"
"5090",19:12:00,1152,-105,"day","black"
"5091",19:26:00,1166,-91,"day","white"
"5092",19:59:00,1199,-58,"day","white"
"5093",20:10:00,1210,-47,"day","black"
"5094",21:06:00,1266,9,"night","black"
"5095",17:30:00,1050,-206,"day","black"
"5096",17:30:00,1050,-206,"day","white"
"5097",17:35:00,1055,-201,"day","black"
"5098",17:45:00,1065,-191,"day","black"
"5099",17:49:00,1069,-187,"day","white"
"5100",17:55:00,1075,-181,"day","black"
"5101",17:55:00,1075,-181,"day","white"
"5102",18:15:00,1095,-161,"day","white"
"5103",18:20:00,1100,-156,"day","black"
"5104",18:24:00,1104,-152,"day","black"
"5105",18:35:00,1115,-141,"day","white"
"5106",19:00:00,1140,-116,"day","black"
"5107",19:03:00,1143,-113,"day","white"
"5108",19:09:00,1149,-107,"day","black"
"5109",19:20:00,1160,-96,"day","white"
"5110",19:27:00,1167,-89,"day","white"
"5111",19:30:00,1170,-86,"day","black"
"5112",19:33:00,1173,-83,"day","black"
"5113",19:36:00,1176,-80,"day","black"
"5114",19:40:00,1180,-76,"day","white"
"5115",19:48:00,1188,-68,"day","white"
"5116",19:49:00,1189,-67,"day","white"
"5117",19:55:00,1195,-61,"day","white"
"5118",20:00:00,1200,-56,"day","black"
"5119",20:06:00,1206,-50,"day","black"
"5120",21:00:00,1260,4,"night","black"
"5121",21:00:00,1260,4,"night","black"
"5122",21:01:00,1261,5,"night","white"
"5123",17:25:00,1045,-210,"day","black"
"5124",17:39:00,1059,-196,"day","white"
"5125",17:40:00,1060,-195,"day","black"
"5126",17:50:00,1070,-185,"day","black"
"5127",17:53:00,1073,-182,"day","white"
"5128",18:00:00,1080,-175,"day","white"
"5129",18:00:00,1080,-175,"day","white"
"5130",18:02:00,1082,-173,"day","black"
"5131",18:07:00,1087,-168,"day","black"
"5132",18:13:00,1093,-162,"day","white"
"5133",18:15:00,1095,-160,"day","black"
"5134",18:15:00,1095,-160,"day","white"
"5135",18:20:00,1100,-155,"day","white"
"5136",18:27:00,1107,-148,"day","black"
"5137",18:30:00,1110,-145,"day","black"
"5138",18:35:00,1115,-140,"day","black"
"5139",18:35:00,1115,-140,"day","white"
"5140",18:36:00,1116,-139,"day","white"
"5141",18:39:00,1119,-136,"day","white"
"5142",18:39:00,1119,-136,"day","white"
"5143",18:43:00,1123,-132,"day","black"
"5144",18:45:00,1125,-130,"day","black"
"5145",18:45:00,1125,-130,"day","white"
"5146",18:45:00,1125,-130,"day","white"
"5147",19:07:00,1147,-108,"day","white"
"5148",19:35:00,1175,-80,"day","black"
"5149",19:40:00,1180,-75,"day","white"
"5150",19:50:00,1190,-65,"day","black"
"5151",19:56:00,1196,-59,"day","white"
"5152",20:00:00,1200,-55,"day","black"
"5153",20:05:00,1205,-50,"day","white"
"5154",20:11:00,1211,-44,"day","white"
"5155",17:25:00,1045,-210,"day","white"
"5156",17:39:00,1059,-196,"day","white"
"5157",17:40:00,1060,-195,"day","black"
"5158",17:50:00,1070,-185,"day","black"
"5159",17:50:00,1070,-185,"day","white"
"5160",17:59:00,1079,-176,"day","black"
"5161",18:00:00,1080,-175,"day","white"
"5162",18:14:00,1094,-161,"day","white"
"5163",18:15:00,1095,-160,"day","black"
"5164",18:17:00,1097,-158,"day","white"
"5165",18:18:00,1098,-157,"day","black"
"5166",18:26:00,1106,-149,"day","white"
"5167",18:36:00,1116,-139,"day","white"
"5168",18:52:00,1132,-123,"day","white"
"5169",19:00:00,1140,-115,"day","white"
"5170",19:04:00,1144,-111,"day","black"
"5171",19:05:00,1145,-110,"day","black"
"5172",19:18:00,1158,-97,"day","white"
"5173",19:35:00,1175,-80,"day","black"
"5174",19:43:00,1183,-72,"day","white"
"5175",19:54:00,1194,-61,"day","white"
"5176",20:05:00,1205,-50,"day","white"
"5177",20:10:00,1210,-45,"day","black"
"5178",20:55:00,1255,0,"day","white"
"5179",21:00:00,1260,5,"night","white"
"5180",17:29:00,1049,-205,"day","black"
"5181",17:30:00,1050,-204,"day","black"
"5182",17:35:00,1055,-199,"day","black"
"5183",17:37:00,1057,-197,"day","white"
"5184",17:40:00,1060,-194,"day","white"
"5185",17:41:00,1061,-193,"day","black"
"5186",17:50:00,1070,-184,"day","black"
"5187",17:55:00,1075,-179,"day","black"
